
SetupTitle, ID_VG_CEC
PrimitiveTest, I/V Sweep
DataValue, 4.875, -2.491E-11, 6.6182E-07, 6.6182E-07, 2.491E-11, 1.2500400000000002E-06
DataValue, 4.75, 5.7422000000000005E-11, 5.1817999999999995E-07, 5.1817999999999995E-07, 5.7422000000000005E-11, 1.04496E-06
DataValue, 4.625, 1.4004E-11, 4.0058E-07, 4.0058E-07, 1.4004E-11, 8.5115999999999974E-07
DataValue, 4.5, -6.8614E-11, 3.0539E-07, 3.0539E-07, 6.8614E-11, 6.7732000000000009E-07
DataValue, 4.375, -4.386E-12, 2.3124999999999998E-07, 2.3124999999999998E-07, 4.386E-12, 5.4048E-07
DataValue, 4.25, 6.9164E-11, 1.7027E-07, 1.7027E-07, 6.9164E-11, 4.355999999999999E-07
DataValue, 4.125, -8.356E-12, 1.2235E-07, 1.2235E-07, 8.356E-12, 3.2967680000000006E-07
DataValue, 4, -6.8544000000000012E-11, 8.7850799999999986E-08, 8.7850799999999986E-08, 6.8544000000000012E-11, 2.4852720000000008E-07
DataValue, 3.875, -1.6796E-11, 6.0218199999999988E-08, 6.0218199999999988E-08, 1.6796E-11, 1.8876759999999997E-07
DataValue, 3.75, -4.7968000000000006E-11, 4.0658899999999995E-08, 4.0658899999999995E-08, 4.7968000000000006E-11, 1.3776319999999995E-07
DataValue, 3.625, 5.4062E-11, 2.5777399999999998E-08, 2.5777399999999998E-08, 5.4062E-11, 9.958679999999998E-08
DataValue, 3.5, 1.2446000000000001E-11, 1.57622E-08, 1.57622E-08, 1.2446000000000001E-11, 6.629176E-08
DataValue, 3.375, -7.1636E-11, 9.20446E-09, 9.20446E-09, 7.1636E-11, 4.4149959999999995E-08
DataValue, 3.25, 2.0792E-11, 4.72471E-09, 4.72471E-09, 2.0792E-11, 2.7335E-08
DataValue, 3.125, -5.5018000000000003E-11, 2.37071E-09, 2.37071E-09, 5.5018000000000003E-11, 1.490224E-08
DataValue, 3, 6.9804E-11, 9.9915E-10, 9.9915E-10, 6.9804E-11, 7.7588199999999991E-09
DataValue, 2.875, -5.4884000000000004E-11, 4.3100500000000005E-10, 4.3100500000000005E-10, 5.4884000000000004E-11, 3.424044E-09
DataValue, 2.75, 6.5826000000000011E-11, 1.43139E-10, 1.43139E-10, 6.5826000000000011E-11, 1.8473840000000003E-09
DataValue, 2.625, -3.5498E-11, -3.0841E-11, 3.0841E-11, 3.5498E-11, 2.0714399999999995E-10
DataValue, 2.5, 3.4740000000000003E-12, 9.1353000000000013E-11, 9.1353000000000013E-11, 3.4740000000000003E-12, 1.1428800000000001E-10
DataValue, 2.375, 3.351E-11, -5.9413E-11, 5.9413E-11, 3.351E-11, 2.7437600000000006E-10
DataValue, 2.25, -6.9686000000000011E-11, 2.2759000000000002E-11, 2.2759000000000002E-11, 6.9686000000000011E-11, -3.19232E-10
DataValue, 2.125, 5.7432000000000007E-11, 2.0395E-11, 2.0395E-11, 5.7432000000000007E-11, 3.5716000000000004E-10
DataValue, 2, -2.6688000000000003E-11, -6.653100000000001E-11, 6.653100000000001E-11, 2.6688000000000003E-11, -2.5576000000000006E-10
DataValue, 1.875, -4.654E-12, 8.4335000000000012E-11, 8.4335000000000012E-11, 4.654E-12, -5.7712000000000017E-11
DataValue, 1.75, 4.1116E-11, -5.2103000000000006E-11, 5.2103000000000006E-11, 4.1116E-11, 2.9599200000000005E-10
DataValue, 1.625, -7.1302E-11, 1.0337E-11, 1.0337E-11, 7.1302E-11, -3.4272000000000003E-10
DataValue, 1.5, 4.9816000000000007E-11, 3.3577E-11, 3.3577E-11, 4.9816000000000007E-11, 3.5191200000000005E-10
DataValue, 1.375, -1.7952E-11, -7.7641000000000011E-11, 7.7641000000000011E-11, 1.7952E-11, -1.74208E-10
DataValue, 1.25, -1.7178E-11, 7.7129E-11, 7.7129E-11, 1.7178E-11, -1.7241600000000003E-10
DataValue, 1.125, 5.2996E-11, -3.4537000000000004E-11, 3.4537000000000004E-11, 5.2996E-11, 3.09272E-10
DataValue, 1, -6.9668E-11, -1.89E-13, 1.89E-13, 6.9668E-11, -3.3192800000000005E-10
DataValue, 0.875, 3.9742E-11, 4.8445000000000007E-11, 4.8445000000000007E-11, 3.9742E-11, 3.43544E-10
DataValue, 0.75, -8.4840000000000014E-12, -8.607500000000001E-11, 8.607500000000001E-11, 8.4840000000000014E-12, -6.1368E-11
DataValue, 0.625, -3.2464000000000005E-11, 6.3787000000000007E-11, 6.3787000000000007E-11, 3.2464000000000005E-11, -2.6413600000000005E-10
DataValue, 0.5, 6.3676000000000011E-11, -2.0041E-11, 2.0041E-11, 6.3676000000000011E-11, 3.2344800000000004E-10
DataValue, 0.375, -6.2398000000000008E-11, -1.7075E-11, 1.7075E-11, 6.2398000000000008E-11, -3.50264E-10
DataValue, 0.25, 2.3854000000000002E-11, 6.7525000000000007E-11, 6.7525000000000007E-11, 2.3854000000000002E-11, 2.75104E-10
DataValue, 0.125, 3.7060000000000006E-12, -8.5851E-11, 8.5851E-11, 3.7060000000000006E-12, 7.3184000000000008E-11
DataValue, 0, -4.6198E-11, 4.9229000000000005E-11, 4.9229000000000005E-11, 4.6198E-11, -1.0806400000000001E-09
DataValue, 0, 4.3432E-11, -2.3653E-11, 2.3653E-11, 4.3432E-11, 7.4175999999999988E-11
DataValue, 0.125, -6.3336E-11, -1.4381000000000002E-11, 1.4381000000000002E-11, 6.3336E-11, 3.4070400000000006E-10
DataValue, 0.25, 3.0168E-11, 6.1523000000000011E-11, 6.1523000000000011E-11, 3.0168E-11, -2.82496E-10
DataValue, 0.375, 2.21E-12, -8.5005000000000008E-11, 8.5005000000000008E-11, 2.21E-12, -4.1304000000000036E-11
DataValue, 0.5, -4.0770000000000005E-11, 5.1197E-11, 5.1197E-11, 4.0770000000000005E-11, 3.07456E-10
DataValue, 0.625, 6.9740000000000009E-11, -8.141000000000001E-12, 8.141000000000001E-12, 6.9740000000000009E-11, -3.3712E-10
DataValue, 0.75, -5.0514000000000004E-11, -3.3083000000000004E-11, 3.3083000000000004E-11, 5.0514000000000004E-11, 3.4538400000000003E-10
DataValue, 0.875, 1.6166000000000002E-11, 7.8205E-11, 7.8205E-11, 1.6166000000000002E-11, -1.6604000000000003E-10
DataValue, 1, 1.9104000000000003E-11, -7.4593000000000011E-11, 7.4593000000000011E-11, 1.9104000000000003E-11, -1.74968E-10
DataValue, 1.125, -5.586E-11, 3.4463E-11, 3.4463E-11, 5.586E-11, 3.2456000000000007E-10
DataValue, 1.25, 6.8074E-11, 6.547E-12, 6.547E-12, 6.8074E-11, -3.4892800000000004E-10
DataValue, 1.375, -3.7750000000000005E-11, -5.2769000000000007E-11, 5.2769000000000007E-11, 3.7750000000000005E-11, 3.13928E-10
DataValue, 1.5, 7.324E-12, 8.5029000000000007E-11, 8.5029000000000007E-11, 7.324E-12, -3.8040000000000005E-11
DataValue, 1.625, 3.3230000000000004E-11, -6.2279000000000008E-11, 6.2279000000000008E-11, 3.3230000000000004E-11, -2.66544E-10
DataValue, 1.75, -6.6676E-11, 1.8393E-11, 1.8393E-11, 6.6676E-11, 3.4197600000000006E-10
DataValue, 1.875, 5.9286E-11, 2.3215E-11, 2.3215E-11, 5.9286E-11, -3.6013600000000003E-10
DataValue, 2, -2.2206E-11, -7.1641E-11, 7.1641E-11, 2.2206E-11, 2.4115200000000006E-10
DataValue, 2.125, -6.3280000000000005E-12, 8.3503000000000009E-11, 8.3503000000000009E-11, 6.3280000000000005E-12, 2.5584000000000012E-11
DataValue, 2.25, 4.9400000000000005E-11, -6.5245E-11, 6.5245E-11, 4.9400000000000005E-11, -1.6640800000000003E-10
DataValue, 2.375, -6.3332000000000007E-11, 4.1901E-11, 4.1901E-11, 6.3332000000000007E-11, 6.69328E-10
DataValue, 2.5, 6.4052E-11, 1.02087E-10, 1.02087E-10, 6.4052E-11, 8.5787200000000007E-10
DataValue, 2.625, -2.702E-11, 2.56369E-10, 2.56369E-10, 2.702E-11, 3.608848E-09
DataValue, 2.75, -2.8220000000000003E-12, 1.004299E-09, 1.004299E-09, 2.8220000000000003E-12, 7.017484E-09
DataValue, 2.875, 8.414E-12, 2.01074E-09, 2.01074E-09, 8.414E-12, 1.3370684000000001E-08
DataValue, 3, -5.3842E-11, 4.34697E-09, 4.34697E-09, 5.3842E-11, 2.6067119999999996E-08
DataValue, 3.125, 2.5338000000000002E-11, 8.52752E-09, 8.52752E-09, 2.5338000000000002E-11, 3.771652E-08
DataValue, 3.25, -1.6280000000000001E-12, 1.37761E-08, 1.37761E-08, 1.6280000000000001E-12, 6.036792E-08
DataValue, 3.375, -4.6520000000000005E-11, 2.36195E-08, 2.36195E-08, 4.6520000000000005E-11, 9.3719599999999986E-08
DataValue, 3.5, 5.3492000000000005E-11, 3.7205999999999996E-08, 3.7205999999999996E-08, 5.3492000000000005E-11, 1.2949279999999997E-07
DataValue, 3.625, 1.4768E-11, 5.5992699999999994E-08, 5.5992699999999994E-08, 1.4768E-11, 1.768884E-07
DataValue, 3.75, -6.9212E-11, 8.14281E-08, 8.14281E-08, 6.9212E-11, 2.439892E-07
DataValue, 3.875, 1.932E-11, 1.1699E-07, 1.1699E-07, 1.932E-11, 3.231276E-07
DataValue, 4, -6.617E-11, 1.6221E-07, 1.6221E-07, 6.617E-11, 4.1007999999999992E-07
DataValue, 4.125, -3.226E-12, 2.1950999999999999E-07, 2.1950999999999999E-07, 3.226E-12, 5.054E-07
DataValue, 4.25, 7.0998000000000009E-11, 2.8856E-07, 2.8856E-07, 7.0998000000000009E-11, 6.4420000000000012E-07
DataValue, 4.375, -3.8320000000000006E-12, 3.8056E-07, 3.8056E-07, 3.8320000000000006E-12, 7.9164000000000023E-07
DataValue, 4.5, -6.6812E-11, 4.8647E-07, 4.8647E-07, 6.6812E-11, 9.848E-07
DataValue, 4.625, 1.6496000000000002E-11, 6.2676E-07, 6.2676E-07, 1.6496000000000002E-11, 1.1831599999999997E-06
DataValue, 4.75, 6.521E-11, 7.8226E-07, 7.8226E-07, 6.521E-11, 1.40656E-06
DataValue, 4.875, -2.2012E-11, 9.784E-07, 9.784E-07, 2.2012E-11, 1.6593600000000007E-06
DataValue, 5, -5.6070000000000006E-11, 1.1971000000000002E-06, 1.1971000000000002E-06, 5.6070000000000006E-11, 1.9204000000000003E-06
DataValue, 5.125, 7.0652E-11, 1.4585E-06, 1.4585E-06, 7.0652E-11, 2.2847999999999997E-06
DataValue, 5.25, -1.7048E-11, 1.7683E-06, 1.7683E-06, 1.7048E-11, 2.6480000000000007E-06
DataValue, 5.375, -3.8994E-11, 2.1205000000000003E-06, 2.1205000000000003E-06, 3.8994E-11, 3.0056000000000005E-06
DataValue, 5.5, 6.2102E-11, 2.5197E-06, 2.5197E-06, 6.2102E-11, 3.3564000000000006E-06
DataValue, 5.625, -7.3800000000000009E-13, 2.9596000000000004E-06, 2.9596000000000004E-06, 7.3800000000000009E-13, 3.7236000000000011E-06
DataValue, 5.75, -6.0164000000000011E-11, 3.4506000000000005E-06, 3.4506000000000005E-06, 6.0164000000000011E-11, 4.1536E-06
DataValue, 5.875, 4.9038E-11, 3.9980000000000005E-06, 3.9980000000000005E-06, 4.9038E-11, 4.5476E-06
DataValue, 6, 1.89E-11, 4.5875000000000005E-06, 4.5875000000000005E-06, 1.89E-11, 4.9356000000000007E-06
DataValue, 6.125, -6.816E-11, 5.2319000000000007E-06, 5.2319000000000007E-06, 6.816E-11, 5.2876E-06
DataValue, 6.25, 2.4744000000000002E-11, 5.9094000000000005E-06, 5.9094000000000005E-06, 2.4744000000000002E-11, 5.6912000000000007E-06
DataValue, 6.375, 3.6354000000000004E-11, 6.6547000000000008E-06, 6.6547000000000008E-06, 3.6354000000000004E-11, 6.2072000000000005E-06
DataValue, 6.5, -6.2322E-11, 7.4612000000000007E-06, 7.4612000000000007E-06, 6.2322E-11, 6.5531999999999968E-06
DataValue, 6.625, 1.1358E-11, 8.293E-06, 8.293E-06, 1.1358E-11, 6.9084000000000032E-06
DataValue, 6.75, 5.5046000000000004E-11, 9.1883000000000015E-06, 9.1883000000000015E-06, 5.5046000000000004E-11, 7.3228000000000038E-06
DataValue, 6.875, -4.8628000000000006E-11, 1.0123700000000001E-05, 1.0123700000000001E-05, 4.8628000000000006E-11, 7.603999999999997E-06
DataValue, 7, -3.0600000000000003E-12, 1.10893E-05, 1.10893E-05, 3.0600000000000003E-12, 7.8971999999999962E-06
DataValue, 7.125, 6.925E-11, 1.2098E-05, 1.2098E-05, 6.925E-11, 8.2187999999999966E-06
DataValue, 7.25, 7.0882000000000009E-11, 1.3144E-05, 1.3144E-05, 7.0882000000000009E-11, 8.6399999999999986E-06
DataValue, 7.375, -1.0056000000000002E-11, 1.4258E-05, 1.4258E-05, 1.0056000000000002E-11, 8.9320000000000087E-06
DataValue, 7.5, -6.2614E-11, 1.5377000000000002E-05, 1.5377000000000002E-05, 6.2614E-11, 9.1040000000000063E-06
DataValue, 7.625, 2.2906000000000003E-11, 1.6534E-05, 1.6534E-05, 2.2906000000000003E-11, 9.4079999999999885E-06
DataValue, 7.75, 5.7328000000000006E-11, 1.7729E-05, 1.7729E-05, 5.7328000000000006E-11, 9.6399999999999958E-06
DataValue, 7.875, -3.252E-11, 1.8944E-05, 1.8944E-05, 3.252E-11, 9.7680000000000054E-06
DataValue, 8, -3.8576E-11, 2.0171E-05, 2.0171E-05, 3.8576E-11, 1.0011999999999998E-05
DataValue, 8.125, 4.938E-11, 2.1447E-05, 2.1447E-05, 4.938E-11, 1.0419999999999999E-05
DataValue, 8.25, 3.0082000000000005E-11, 2.2776E-05, 2.2776E-05, 3.0082000000000005E-11, 1.0431999999999998E-05
DataValue, 8.375, -5.3804000000000006E-11, 2.4055E-05, 2.4055E-05, 5.3804000000000006E-11, 1.025200000000001E-05
DataValue, 8.5, -1.6518E-11, 2.5339000000000003E-05, 2.5339000000000003E-05, 1.6518E-11, 1.0564000000000003E-05
DataValue, 8.625, 6.6388000000000012E-11, 2.6696E-05, 2.6696E-05, 6.6388000000000012E-11, 1.0915999999999988E-05
DataValue, 8.75, 8.580000000000001E-12, 2.8068E-05, 2.8068E-05, 8.580000000000001E-12, 1.093200000000001E-05
DataValue, 8.875, -6.9334E-11, 2.9429000000000002E-05, 2.9429000000000002E-05, 6.9334E-11, 1.1072000000000005E-05
DataValue, 9, 7.3920000000000008E-12, 3.0836E-05, 3.0836E-05, 7.3920000000000008E-12, 1.1296000000000008E-05
DataValue, 9.125, 7.1562E-11, 3.2253000000000004E-05, 3.2253000000000004E-05, 7.1562E-11, 1.1507999999999999E-05
DataValue, 9.25, -1.1648E-11, 3.3713E-05, 3.3713E-05, 1.1648E-11, 1.1687999999999987E-05
DataValue, 9.375, -6.1676E-11, 3.5175E-05, 3.5175E-05, 6.1676E-11, 1.1416000000000014E-05
DataValue, 9.5, 2.5350000000000002E-11, 3.6567000000000004E-05, 3.6567000000000004E-05, 2.5350000000000002E-11, 1.1811999999999988E-05
DataValue, 9.625, 5.7392000000000006E-11, 3.8128E-05, 3.8128E-05, 5.7392000000000006E-11, 1.2267999999999985E-05
DataValue, 9.75, -3.165E-11, 3.9634E-05, 3.9634E-05, 3.165E-11, 1.1784000000000008E-05
DataValue, 9.875, -3.947E-11, 4.1074E-05, 4.1074E-05, 3.947E-11, 1.1936000000000016E-05
DataValue, 10, 5.0268000000000007E-11, 4.2618000000000004E-05, 4.2618000000000004E-05, 5.0268000000000007E-11, 1.2592000000000018E-05
DataValue, 10, -3.7344000000000006E-11, 4.2648E-05, 4.2648E-05, 3.7344000000000006E-11, 1.2072000000000016E-05
DataValue, 9.875, -3.4356E-11, 4.1109E-05, 4.1109E-05, 3.4356E-11, 1.2468000000000017E-05
DataValue, 9.75, 5.1942E-11, 3.9531E-05, 3.9531E-05, 5.1942E-11, 1.2815999999999994E-05
DataValue, 9.625, 2.7008E-11, 3.7905000000000004E-05, 3.7905000000000004E-05, 2.7008E-11, 1.2795999999999977E-05
DataValue, 9.5, -5.8226000000000007E-11, 3.6332000000000004E-05, 3.6332000000000004E-05, 5.8226000000000007E-11, 1.2600000000000008E-05
DataValue, 9.375, -1.0822E-11, 3.4755E-05, 3.4755E-05, 1.0822E-11, 1.2240000000000005E-05
DataValue, 9.25, 6.7246E-11, 3.3272E-05, 3.3272E-05, 6.7246E-11, 1.2004000000000002E-05
DataValue, 9.125, 5.9300000000000008E-12, 3.1754E-05, 3.1754E-05, 5.9300000000000008E-12, 1.1764000000000005E-05
DataValue, 9, -6.9868000000000009E-11, 3.0331E-05, 3.0331E-05, 6.9868000000000009E-11, 1.1564E-05
DataValue, 8.875, 8.1160000000000014E-12, 2.8863E-05, 2.8863E-05, 8.1160000000000014E-12, 1.1500000000000009E-05
DataValue, 8.75, 7.0036E-11, 2.7456E-05, 2.7456E-05, 7.0036E-11, 1.1196000000000006E-05
DataValue, 8.625, -1.3768E-11, 2.6064E-05, 2.6064E-05, 1.3768E-11, 1.1051999999999988E-05
DataValue, 8.5, -6.4126000000000007E-11, 2.4693000000000002E-05, 2.4693000000000002E-05, 6.4126000000000007E-11, 1.0895999999999999E-05
DataValue, 8.375, 2.3624E-11, 2.334E-05, 2.334E-05, 2.3624E-11, 1.079600000000001E-05
DataValue, 8.25, 5.3996000000000005E-11, 2.1994E-05, 2.1994E-05, 5.3996000000000005E-11, 1.0759999999999999E-05
DataValue, 8.125, -3.4482000000000004E-11, 2.065E-05, 2.065E-05, 3.4482000000000004E-11, 1.0644000000000002E-05
DataValue, 8, -4.1138E-11, 1.9333E-05, 1.9333E-05, 4.1138E-11, 1.0304000000000002E-05
DataValue, 7.875, 4.6734000000000005E-11, 1.8074E-05, 1.8074E-05, 4.6734000000000005E-11, 9.9679999999999967E-06
DataValue, 7.75, 2.9014000000000004E-11, 1.6841E-05, 1.6841E-05, 2.9014000000000004E-11, 9.804000000000003E-06
DataValue, 7.625, -5.5930000000000007E-11, 1.5623E-05, 1.5623E-05, 5.5930000000000007E-11, 9.5199999999999969E-06
DataValue, 7.5, -1.5722000000000003E-11, 1.4461000000000001E-05, 1.4461000000000001E-05, 1.5722000000000003E-11, 9.2399999999999928E-06
DataValue, 7.375, 6.5116000000000008E-11, 1.3313000000000001E-05, 1.3313000000000001E-05, 6.5116000000000008E-11, 8.9399999999999991E-06
DataValue, 7.25, 3.6640000000000005E-12, 1.2226000000000001E-05, 1.2226000000000001E-05, 3.6640000000000005E-12, 8.576E-06
DataValue, 7.125, -7.0266000000000011E-11, 1.1169000000000001E-05, 1.1169000000000001E-05, 7.0266000000000011E-11, 8.304E-06
DataValue, 7, 7.1260000000000009E-12, 1.0150000000000001E-05, 1.0150000000000001E-05, 7.1260000000000009E-12, 7.9468000000000033E-06
DataValue, 6.875, 6.5968E-11, 9.1823E-06, 9.1823E-06, 6.5968E-11, 7.5211999999999984E-06
DataValue, 6.75, -1.3650000000000001E-11, 8.2697000000000015E-06, 8.2697000000000015E-06, 1.3650000000000001E-11, 7.2195999999999978E-06
DataValue, 6.625, 6.8376E-11, 7.3774000000000007E-06, 7.3774000000000007E-06, 6.8376E-11, 6.8232000000000027E-06
DataValue, 6.5, -2.5612000000000004E-11, 6.5639000000000008E-06, 6.5639000000000008E-06, 2.5612000000000004E-11, 6.2856E-06
DataValue, 6.375, -3.4152000000000004E-11, 5.8060000000000008E-06, 5.8060000000000008E-06, 3.4152000000000004E-11, 5.9116000000000028E-06
DataValue, 6.25, 6.3812E-11, 5.086E-06, 5.086E-06, 6.3812E-11, 5.5276000000000011E-06
DataValue, 6.125, -1.1022E-11, 4.4241000000000006E-06, 4.4241000000000006E-06, 1.1022E-11, 5.0771999999999994E-06
DataValue, 6, -5.536E-11, 3.8167E-06, 3.8167E-06, 5.536E-11, 4.5720000000000013E-06
DataValue, 5.875, 5.0684E-11, 3.2811000000000002E-06, 3.2811000000000002E-06, 5.0684E-11, 4.1560000000000005E-06
DataValue, 5.75, 3.8400000000000006E-12, 2.7777E-06, 2.7777E-06, 3.8400000000000006E-12, 3.7744000000000007E-06
DataValue, 5.625, -6.6782E-11, 2.3375E-06, 2.3375E-06, 6.6782E-11, 3.3052E-06
DataValue, 5.5, 3.4464000000000005E-11, 1.9514E-06, 1.9514E-06, 3.4464000000000005E-11, 2.9416E-06
DataValue, 5.375, 2.4720000000000003E-11, 1.6021E-06, 1.6021E-06, 2.4720000000000003E-11, 2.5759999999999996E-06
DataValue, 5.25, -7.063800000000001E-11, 1.3074000000000002E-06, 1.3074000000000002E-06, 7.063800000000001E-11, 2.1792000000000002E-06
DataValue, 5.125, 1.5284E-11, 1.0573E-06, 1.0573E-06, 1.5284E-11, 1.8359200000000006E-06
DataValue, 5, 4.5546000000000005E-11, 8.4842E-07, 8.4842E-07, 4.5546000000000005E-11, 1.55448E-06
DataValue, 4.875, 5.309E-11, 6.6868E-07, 6.6868E-07, 5.309E-11, 1.31056E-06
DataValue, 4.75, 1.9384E-11, 5.2078E-07, 5.2078E-07, 1.9384E-11, 1.0567200000000001E-06
DataValue, 4.625, -6.3696E-11, 4.045E-07, 4.045E-07, 6.3696E-11, 8.6008000000000012E-07
DataValue, 4.5, -1.2050000000000001E-11, 3.0576E-07, 3.0576E-07, 1.2050000000000001E-11, 7.0484000000000006E-07
DataValue, 4.375, 6.8386E-11, 2.2829E-07, 2.2829E-07, 6.8386E-11, 5.552E-07
DataValue, 4.25, -1.304E-12, 1.6696E-07, 1.6696E-07, 1.304E-12, 4.3372E-07
DataValue, 4.125, -7.222600000000001E-11, 1.1986E-07, 1.1986E-07, 7.222600000000001E-11, 3.2915640000000009E-07
DataValue, 4, 9.966E-12, 8.4670899999999986E-08, 8.4670899999999986E-08, 9.966E-12, 2.4849199999999997E-07
DataValue, 3.875, 5.8624000000000009E-11, 5.7736999999999996E-08, 5.7736999999999996E-08, 5.8624000000000009E-11, 1.8278279999999997E-07
DataValue, 3.75, -3.9176000000000005E-11, 3.8975199999999994E-08, 3.8975199999999994E-08, 3.9176000000000005E-11, 1.328724E-07
DataValue, 3.625, -2.8508000000000003E-11, 2.4518899999999997E-08, 2.4518899999999997E-08, 2.8508000000000003E-11, 9.6228799999999984E-08
DataValue, 3.5, 6.6044000000000007E-11, 1.4917999999999998E-08, 1.4917999999999998E-08, 6.6044000000000007E-11, 6.2695599999999986E-08
DataValue, 3.375, -9.6400000000000013E-13, 8.845E-09, 8.845E-09, 9.6400000000000013E-13, 4.0625319999999991E-08
DataValue, 3.25, -6.0814E-11, 4.76167E-09, 4.76167E-09, 6.0814E-11, 2.5609080000000004E-08
DataValue, 3.125, 3.0512000000000004E-11, 2.44273E-09, 2.44273E-09, 3.0512000000000004E-11, 1.49226E-08
DataValue, 3, -6.034E-12, 1.03102E-09, 1.03102E-09, 6.034E-12, 8.474692E-09
DataValue, 2.875, 4.4218000000000006E-11, 3.2405700000000004E-10, 3.2405700000000004E-10, 4.4218000000000006E-11, 3.72734E-09
DataValue, 2.75, -6.3672E-11, 9.9185E-11, 9.9185E-11, 6.3672E-11, 9.2873600000000021E-10
DataValue, 2.625, 2.8156E-11, 9.1873E-11, 9.1873E-11, 2.8156E-11, 7.31496E-10
DataValue, 2.5, -4.1800000000000004E-13, -8.3689E-11, 8.3689E-11, 4.1800000000000004E-13, 1.39944E-10
DataValue, 2.375, -3.8202000000000005E-11, 5.6887000000000003E-11, 5.6887000000000003E-11, 3.8202000000000005E-11, -2.8376E-10
DataValue, 2.25, 6.7622E-11, -1.2749E-11, 1.2749E-11, 6.7622E-11, 3.3108E-10
DataValue, 2.125, -5.7582000000000007E-11, -2.5883000000000002E-11, 2.5883000000000002E-11, 5.7582000000000007E-11, -3.53872E-10
DataValue, 2, 1.8382E-11, 7.5719E-11, 7.5719E-11, 1.8382E-11, 2.1912000000000002E-10
DataValue, 1.875, 1.1306E-11, -8.0663000000000009E-11, 8.0663000000000009E-11, 1.1306E-11, 1.36576E-10
DataValue, 1.75, -5.1470000000000004E-11, 4.1575E-11, 4.1575E-11, 5.1470000000000004E-11, -3.2095200000000003E-10
DataValue, 1.625, 6.8258E-11, -4.2500000000000006E-13, 4.2500000000000006E-13, 6.8258E-11, 3.3717600000000004E-10
DataValue, 1.5, -4.5124000000000004E-11, -4.2719000000000006E-11, 4.2719000000000006E-11, 4.5124000000000004E-11, -3.3673600000000004E-10
DataValue, 1.375, 7.9640000000000012E-12, 8.3759000000000008E-11, 8.3759000000000008E-11, 7.9640000000000012E-12, 1.02792E-10
DataValue, 1.25, 2.2504000000000002E-11, -6.8417000000000008E-11, 6.8417000000000008E-11, 2.2504000000000002E-11, 2.3266400000000004E-10
DataValue, 1.125, -6.3066E-11, 2.5593000000000002E-11, 2.5593000000000002E-11, 6.3066E-11, -3.2606400000000004E-10
DataValue, 1, 6.2396E-11, 1.3099000000000001E-11, 1.3099000000000001E-11, 6.2396E-11, 3.43848E-10
DataValue, 0.875, -3.2736E-11, -6.0369E-11, 6.0369E-11, 3.2736E-11, -2.89104E-10
DataValue, 0.75, -3.66E-13, 8.5375E-11, 8.5375E-11, 3.66E-13, -1.6751999999999985E-11
DataValue, 0.625, 3.682E-11, -5.6181E-11, 5.6181E-11, 3.682E-11, 2.79392E-10
DataValue, 0.5, -6.9586000000000007E-11, 1.5527E-11, 1.5527E-11, 6.9586000000000007E-11, -3.38112E-10
DataValue, 0.375, 5.3736000000000004E-11, 2.8347E-11, 2.8347E-11, 5.3736000000000004E-11, 3.5656E-10
DataValue, 0.25, -2.1254000000000003E-11, -7.3613E-11, 7.3613E-11, 2.1254000000000003E-11, -2.0647200000000003E-10
DataValue, 0.125, -1.2528000000000002E-11, 7.9965E-11, 7.9965E-11, 1.2528000000000002E-11, -1.3376E-10
DataValue, 0, 4.9424000000000004E-11, -4.0173E-11, 4.0173E-11, 4.9424000000000004E-11, 9.61104E-10
