
SetupTitle, ID_Vd_CEC
PrimitiveTest, I/V Sweep
DataValue, 2.375, 9, 1.2126E-11, 2.2559000000000002E-05, 2.2559000000000002E-05, 1.2126E-11, 
DataValue, 2.25, 9, -2.3402000000000002E-11, 2.1787E-05, 2.1787E-05, 2.3402000000000002E-11, 
DataValue, 2.125, 9, 6.9486E-11, 2.0969000000000002E-05, 2.0969000000000002E-05, 6.9486E-11, 
DataValue, 2, 9, 1.666E-11, 2.0085E-05, 2.0085E-05, 1.666E-11, 
DataValue, 1.875, 9, -2.9062000000000002E-11, 1.9204E-05, 1.9204E-05, 2.9062000000000002E-11, 
DataValue, 1.75, 9, 8.7250000000000009E-11, 1.8214000000000002E-05, 1.8214000000000002E-05, 8.7250000000000009E-11, 
DataValue, 1.625, 9, -8.176E-12, 1.7218E-05, 1.7218E-05, 8.176E-12, 
DataValue, 1.5, 9, 6.52E-13, 1.6184E-05, 1.6184E-05, 6.52E-13, 
DataValue, 1.375, 9, 8.8790000000000011E-11, 1.5086000000000001E-05, 1.5086000000000001E-05, 8.8790000000000011E-11, 
DataValue, 1.25, 9, -3.3488E-11, 1.396E-05, 1.396E-05, 3.3488E-11, 
DataValue, 1.125, 9, 4.2244E-11, 1.2791E-05, 1.2791E-05, 4.2244E-11, 
DataValue, 1, 9, 2.4950000000000002E-11, 1.1566E-05, 1.1566E-05, 2.4950000000000002E-11, 
DataValue, 0.875, 9, -3.023E-11, 1.0293E-05, 1.0293E-05, 3.023E-11, 
DataValue, 0.75, 9, 7.3410000000000008E-11, 8.9637E-06, 8.9637E-06, 7.3410000000000008E-11, 
DataValue, 0.625, 9, 5.2644000000000007E-11, 7.5828000000000005E-06, 7.5828000000000005E-06, 5.2644000000000007E-11, 
DataValue, 0.5, 9, 8.8884E-11, 6.165700000000001E-06, 6.165700000000001E-06, 8.8884E-11, 
DataValue, 0.375, 9, 2.1260000000000003E-11, 4.7177000000000006E-06, 4.7177000000000006E-06, 2.1260000000000003E-11, 
DataValue, 0.25, 9, -4.3046E-11, 3.1966000000000004E-06, 3.1966000000000004E-06, 4.3046E-11, 
DataValue, 0.125, 9, 5.04E-11, 1.6246E-06, 1.6246E-06, 5.04E-11, 
DataValue, 0, 9, 6.5596E-11, -2.36295E-10, 2.36295E-10, 6.5596E-11, 
DataValue, 0, 8.5, 8.0360000000000007E-11, -3.59755E-10, 3.59755E-10, 8.0360000000000007E-11, 
DataValue, 0.125, 8.5, 5.4322000000000004E-11, 1.4153000000000002E-06, 1.4153000000000002E-06, 5.4322000000000004E-11, 
DataValue, 0.25, 8.5, 7.824200000000001E-11, 2.7783E-06, 2.7783E-06, 7.824200000000001E-11, 
DataValue, 0.375, 8.5, -1.3648000000000002E-11, 4.0899000000000004E-06, 4.0899000000000004E-06, 1.3648000000000002E-11, 
DataValue, 0.5, 8.5, -2.1176000000000003E-11, 5.3377000000000006E-06, 5.3377000000000006E-06, 2.1176000000000003E-11, 
DataValue, 0.625, 8.5, 7.6702000000000008E-11, 6.5506000000000004E-06, 6.5506000000000004E-06, 7.6702000000000008E-11, 
DataValue, 0.75, 8.5, 3.1352000000000005E-11, 7.7124000000000009E-06, 7.7124000000000009E-06, 3.1352000000000005E-11, 
DataValue, 0.875, 8.5, -5.3832000000000007E-11, 8.8201E-06, 8.8201E-06, 5.3832000000000007E-11, 
DataValue, 1, 8.5, 2.7536E-11, 9.8860000000000016E-06, 9.8860000000000016E-06, 2.7536E-11, 
DataValue, 1.125, 8.5, 7.433E-11, 1.0901700000000001E-05, 1.0901700000000001E-05, 7.433E-11, 
DataValue, 1.25, 8.5, -4.1364E-11, 1.1875E-05, 1.1875E-05, 4.1364E-11, 
DataValue, 1.375, 8.5, 8.489E-11, 1.2797000000000001E-05, 1.2797000000000001E-05, 8.489E-11, 
DataValue, 1.5, 8.5, -1.6202E-11, 1.3680000000000001E-05, 1.3680000000000001E-05, 1.6202E-11, 
DataValue, 1.625, 8.5, -9.84E-13, 1.4502000000000001E-05, 1.4502000000000001E-05, 9.84E-13, 
DataValue, 1.75, 8.5, 7.6768E-11, 1.531E-05, 1.531E-05, 7.6768E-11, 
DataValue, 1.875, 8.5, -4.1084000000000004E-11, 1.6060000000000002E-05, 1.6060000000000002E-05, 4.1084000000000004E-11, 
DataValue, 2, 8.5, 1.9226000000000002E-11, 1.6794000000000002E-05, 1.6794000000000002E-05, 1.9226000000000002E-11, 
DataValue, 2.125, 8.5, 5.0986E-11, 1.7481E-05, 1.7481E-05, 5.0986E-11, 
DataValue, 2.25, 8.5, -5.0398000000000004E-11, 1.808E-05, 1.808E-05, 5.0398000000000004E-11, 
DataValue, 2.375, 8.5, 6.617E-11, 1.8683E-05, 1.8683E-05, 6.617E-11, 
DataValue, 2.5, 8.5, -1.1852E-11, 1.9278E-05, 1.9278E-05, 1.1852E-11, 
DataValue, 2.625, 8.5, 3.338E-12, 1.9807000000000002E-05, 1.9807000000000002E-05, 3.338E-12, 
DataValue, 2.75, 8.5, 4.577E-11, 2.0311E-05, 2.0311E-05, 4.577E-11, 
DataValue, 2.875, 8.5, -5.051E-11, 2.0753E-05, 2.0753E-05, 5.051E-11, 
DataValue, 3, 8.5, 6.187400000000001E-11, 2.1208E-05, 2.1208E-05, 6.187400000000001E-11, 
DataValue, 3.125, 8.5, -1.2536E-11, 2.1618000000000002E-05, 2.1618000000000002E-05, 1.2536E-11, 
DataValue, 3.25, 8.5, -4.9910000000000005E-11, 2.1992000000000002E-05, 2.1992000000000002E-05, 4.9910000000000005E-11, 
DataValue, 3.375, 8.5, 6.9634E-11, 2.2357E-05, 2.2357E-05, 6.9634E-11, 
DataValue, 3.5, 8.5, -1.18E-13, 2.2693E-05, 2.2693E-05, 1.18E-13, 
DataValue, 3.625, 8.5, -2.7464000000000003E-11, 2.3006E-05, 2.3006E-05, 2.7464000000000003E-11, 
DataValue, 3.75, 8.5, 8.029E-11, 2.3270000000000003E-05, 2.3270000000000003E-05, 8.029E-11, 
DataValue, 3.875, 8.5, -1.0568000000000001E-11, 2.353E-05, 2.353E-05, 1.0568000000000001E-11, 
DataValue, 4, 8.5, -1.7304E-11, 2.3787E-05, 2.3787E-05, 1.7304E-11, 
DataValue, 4.125, 8.5, 7.6188E-11, 2.4002E-05, 2.4002E-05, 7.6188E-11, 
DataValue, 4.25, 8.5, -4.144E-11, 2.4213E-05, 2.4213E-05, 4.144E-11, 
DataValue, 4.375, 8.5, 6.0620000000000006E-12, 2.4403E-05, 2.4403E-05, 6.0620000000000006E-12, 
DataValue, 4.5, 8.5, 5.4938E-11, 2.46E-05, 2.46E-05, 5.4938E-11, 
DataValue, 4.625, 8.5, -6.2380000000000008E-11, 2.4761000000000002E-05, 2.4761000000000002E-05, 6.2380000000000008E-11, 
DataValue, 4.75, 8.5, 3.0834E-11, 2.4917000000000002E-05, 2.4917000000000002E-05, 3.0834E-11, 
DataValue, 4.875, 8.5, 2.7808E-11, 2.506E-05, 2.506E-05, 2.7808E-11, 
DataValue, 5, 8.5, -6.1898000000000009E-11, 2.5178000000000002E-05, 2.5178000000000002E-05, 6.1898000000000009E-11, 
DataValue, 5.125, 8.5, 5.903400000000001E-11, 2.5302E-05, 2.5302E-05, 5.903400000000001E-11, 
DataValue, 5.25, 8.5, 1.268E-12, 2.5414E-05, 2.5414E-05, 1.268E-12, 
DataValue, 5.375, 8.5, -5.9598E-11, 2.5523E-05, 2.5523E-05, 5.9598E-11, 
DataValue, 5.5, 8.5, 7.4518E-11, 2.5604E-05, 2.5604E-05, 7.4518E-11, 
DataValue, 5.625, 8.5, -4.5658E-11, 2.5691000000000002E-05, 2.5691000000000002E-05, 4.5658E-11, 
DataValue, 5.75, 8.5, 1.1344E-11, 2.5783E-05, 2.5783E-05, 1.1344E-11, 
DataValue, 5.875, 8.5, 4.3052E-11, 2.5852000000000003E-05, 2.5852000000000003E-05, 4.3052E-11, 
DataValue, 6, 8.5, -6.8944E-11, 2.595E-05, 2.595E-05, 6.8944E-11, 
DataValue, 6.125, 8.5, 3.6148E-11, 2.6002E-05, 2.6002E-05, 3.6148E-11, 
DataValue, 6.25, 8.5, 1.6074E-11, 2.6056000000000003E-05, 2.6056000000000003E-05, 1.6074E-11, 
DataValue, 6.375, 8.5, -5.7568000000000004E-11, 2.6143E-05, 2.6143E-05, 5.7568000000000004E-11, 
DataValue, 6.5, 8.5, 6.6872E-11, 2.6161000000000002E-05, 2.6161000000000002E-05, 6.6872E-11, 
DataValue, 6.625, 8.5, 6.684E-12, 2.6231E-05, 2.6231E-05, 6.684E-12, 
DataValue, 6.75, 8.5, -4.8882E-11, 2.6275000000000002E-05, 2.6275000000000002E-05, 4.8882E-11, 
DataValue, 6.875, 8.5, 7.055E-11, 2.6328E-05, 2.6328E-05, 7.055E-11, 
DataValue, 7, 8.5, -2.1408000000000002E-11, 2.6379E-05, 2.6379E-05, 2.1408000000000002E-11, 
DataValue, 7.125, 8.5, -2.045E-11, 2.6427E-05, 2.6427E-05, 2.045E-11, 
DataValue, 7.25, 8.5, 6.7998000000000007E-11, 2.6464E-05, 2.6464E-05, 6.7998000000000007E-11, 
DataValue, 7.375, 8.5, -5.0054000000000006E-11, 2.6478E-05, 2.6478E-05, 5.0054000000000006E-11, 
DataValue, 7.5, 8.5, -1.0120000000000001E-12, 2.6506E-05, 2.6506E-05, 1.0120000000000001E-12, 
DataValue, 7.625, 8.5, 4.5444E-11, 2.6574E-05, 2.6574E-05, 4.5444E-11, 
DataValue, 7.75, 8.5, -6.9292E-11, 2.6613E-05, 2.6613E-05, 6.9292E-11, 
DataValue, 7.875, 8.5, 2.4042000000000003E-11, 2.6634E-05, 2.6634E-05, 2.4042000000000003E-11, 
DataValue, 8, 8.5, 2.1158E-11, 2.6680000000000002E-05, 2.6680000000000002E-05, 2.1158E-11, 
DataValue, 8.125, 8.5, -6.774E-11, 2.671E-05, 2.671E-05, 6.774E-11, 
DataValue, 8.25, 8.5, 4.9872E-11, 2.6681E-05, 2.6681E-05, 4.9872E-11, 
DataValue, 8.375, 8.5, 2.6880000000000003E-12, 2.6764E-05, 2.6764E-05, 2.6880000000000003E-12, 
DataValue, 8.5, 8.5, -4.8438000000000005E-11, 2.6795E-05, 2.6795E-05, 4.8438000000000005E-11, 
DataValue, 8.625, 8.5, 4.9244000000000005E-11, 2.6832E-05, 2.6832E-05, 4.9244000000000005E-11, 
DataValue, 8.75, 8.5, 4.5400000000000003E-13, 2.6828E-05, 2.6828E-05, 4.5400000000000003E-13, 
DataValue, 8.875, 8.5, -4.3164000000000005E-11, 2.688E-05, 2.688E-05, 4.3164000000000005E-11, 
DataValue, 9, 8.5, 5.0724E-11, 2.6891E-05, 2.6891E-05, 5.0724E-11, 
DataValue, 9.125, 8.5, -5.7E-13, 2.6951E-05, 2.6951E-05, 5.7E-13, 
DataValue, 9.25, 8.5, -4.8202E-11, 2.697E-05, 2.697E-05, 4.8202E-11, 
DataValue, 9.375, 8.5, 6.914800000000001E-11, 2.7009000000000002E-05, 2.7009000000000002E-05, 6.914800000000001E-11, 
DataValue, 9.5, 8.5, -2.3120000000000002E-12, 2.7045E-05, 2.7045E-05, 2.3120000000000002E-12, 
DataValue, 9.625, 8.5, -5.922E-11, 2.7074000000000002E-05, 2.7074000000000002E-05, 5.922E-11, 
DataValue, 9.75, 8.5, 6.8186E-11, 2.7081E-05, 2.7081E-05, 6.8186E-11, 
DataValue, 9.875, 8.5, -2.7504E-11, 2.7121E-05, 2.7121E-05, 2.7504E-11, 
DataValue, 10, 8.5, -1.6572000000000002E-11, 2.7129E-05, 2.7129E-05, 1.6572000000000002E-11, 
DataValue, 10, 8.5, -1.3758000000000002E-11, 2.7117E-05, 2.7117E-05, 1.3758000000000002E-11, 
DataValue, 9.875, 8.5, -3.9766E-11, 2.7133000000000003E-05, 2.7133000000000003E-05, 3.9766E-11, 
DataValue, 9.75, 8.5, 6.0888E-11, 2.712E-05, 2.712E-05, 6.0888E-11, 
DataValue, 9.625, 8.5, -7.2204E-11, 2.7108000000000002E-05, 2.7108000000000002E-05, 7.2204E-11, 
DataValue, 9.5, 8.5, 2.6364000000000002E-11, 2.7085000000000002E-05, 2.7085000000000002E-05, 2.6364000000000002E-11, 
DataValue, 9.375, 8.5, 1.864E-12, 2.7089E-05, 2.7089E-05, 1.864E-12, 
DataValue, 9.25, 8.5, -5.6384000000000005E-11, 2.7072E-05, 2.7072E-05, 5.6384000000000005E-11, 
DataValue, 9.125, 8.5, 5.6326000000000005E-11, 2.7048000000000003E-05, 2.7048000000000003E-05, 5.6326000000000005E-11, 
DataValue, 9, 8.5, -2.5574E-11, 2.7029E-05, 2.7029E-05, 2.5574E-11, 
DataValue, 8.875, 8.5, -1.0074000000000001E-11, 2.7012E-05, 2.7012E-05, 1.0074000000000001E-11, 
DataValue, 8.75, 8.5, 6.6618000000000007E-11, 2.6973E-05, 2.6973E-05, 6.6618000000000007E-11, 
DataValue, 8.625, 8.5, -6.741E-11, 2.6953E-05, 2.6953E-05, 6.741E-11, 
DataValue, 8.5, 8.5, 3.2646E-11, 2.6918000000000002E-05, 2.6918000000000002E-05, 3.2646E-11, 
DataValue, 8.375, 8.5, 4.8760000000000006E-12, 2.6914E-05, 2.6914E-05, 4.8760000000000006E-12, 
DataValue, 8.25, 8.5, -2.5148E-11, 2.6902E-05, 2.6902E-05, 2.5148E-11, 
DataValue, 8.125, 8.5, 7.047E-11, 2.688E-05, 2.688E-05, 7.047E-11, 
DataValue, 8, 8.5, -6.4282E-11, 2.6838E-05, 2.6838E-05, 6.4282E-11, 
DataValue, 7.875, 8.5, 1.7270000000000002E-11, 2.6804E-05, 2.6804E-05, 1.7270000000000002E-11, 
DataValue, 7.75, 8.5, 1.6362E-11, 2.6785000000000002E-05, 2.6785000000000002E-05, 1.6362E-11, 
DataValue, 7.625, 8.5, -4.1162E-11, 2.676E-05, 2.676E-05, 4.1162E-11, 
DataValue, 7.5, 8.5, 6.7874E-11, 2.6733E-05, 2.6733E-05, 6.7874E-11, 
DataValue, 7.375, 8.5, -3.0988000000000003E-11, 2.669E-05, 2.669E-05, 3.0988000000000003E-11, 
DataValue, 7.25, 8.5, 7.436E-12, 2.6607E-05, 2.6607E-05, 7.436E-12, 
DataValue, 7.125, 8.5, 5.7508000000000006E-11, 2.6581000000000002E-05, 2.6581000000000002E-05, 5.7508000000000006E-11, 
DataValue, 7, 8.5, -6.859E-11, 2.6552000000000003E-05, 2.6552000000000003E-05, 6.859E-11, 
DataValue, 6.875, 8.5, 6.2904E-11, 2.6538000000000002E-05, 2.6538000000000002E-05, 6.2904E-11, 
DataValue, 6.75, 8.5, -9.46E-13, 2.6523E-05, 2.6523E-05, 9.46E-13, 
DataValue, 6.625, 8.5, -1.4170000000000001E-11, 2.6466E-05, 2.6466E-05, 1.4170000000000001E-11, 
DataValue, 6.5, 8.5, 5.2960000000000004E-11, 2.642E-05, 2.642E-05, 5.2960000000000004E-11, 
DataValue, 6.375, 8.5, -5.7182000000000007E-11, 2.6372E-05, 2.6372E-05, 5.7182000000000007E-11, 
DataValue, 6.25, 8.5, 3.7692000000000005E-11, 2.6306000000000002E-05, 2.6306000000000002E-05, 3.7692000000000005E-11, 
DataValue, 6.125, 8.5, 1.2060000000000002E-11, 2.6229000000000002E-05, 2.6229000000000002E-05, 1.2060000000000002E-11, 
DataValue, 6, 8.5, -5.8956E-11, 2.619E-05, 2.619E-05, 5.8956E-11, 
DataValue, 5.875, 8.5, 7.5564E-11, 2.6144000000000002E-05, 2.6144000000000002E-05, 7.5564E-11, 
DataValue, 5.75, 8.5, -3.0828E-11, 2.6046E-05, 2.6046E-05, 3.0828E-11, 
DataValue, 5.625, 8.5, -1.3394E-11, 2.5951E-05, 2.5951E-05, 1.3394E-11, 
DataValue, 5.5, 8.5, 2.5756E-11, 2.5866E-05, 2.5866E-05, 2.5756E-11, 
DataValue, 5.375, 8.5, 3.2148E-11, 2.5781E-05, 2.5781E-05, 3.2148E-11, 
DataValue, 5.25, 8.5, -6.5098000000000009E-11, 2.5679E-05, 2.5679E-05, 6.5098000000000009E-11, 
DataValue, 5.125, 8.5, 3.955E-11, 2.5571E-05, 2.5571E-05, 3.955E-11, 
DataValue, 5, 8.5, 2.1862E-11, 2.5429E-05, 2.5429E-05, 2.1862E-11, 
DataValue, 4.875, 8.5, -5.1178000000000007E-11, 2.5328000000000002E-05, 2.5328000000000002E-05, 5.1178000000000007E-11, 
DataValue, 4.75, 8.5, 6.9026000000000011E-11, 2.5178000000000002E-05, 2.5178000000000002E-05, 6.9026000000000011E-11, 
DataValue, 4.625, 8.5, 1.084E-12, 2.5030000000000003E-05, 2.5030000000000003E-05, 1.084E-12, 
DataValue, 4.5, 8.5, -2.8044000000000003E-11, 2.4871E-05, 2.4871E-05, 2.8044000000000003E-11, 
DataValue, 4.375, 8.5, 7.4698000000000007E-11, 2.4677E-05, 2.4677E-05, 7.4698000000000007E-11, 
DataValue, 4.25, 8.5, -5.03E-12, 2.4498E-05, 2.4498E-05, 5.03E-12, 
DataValue, 4.125, 8.5, -1.9160000000000003E-12, 2.427E-05, 2.427E-05, 1.9160000000000003E-12, 
DataValue, 4, 8.5, 7.75E-11, 2.4056E-05, 2.4056E-05, 7.75E-11, 
DataValue, 3.875, 8.5, -1.1352000000000001E-11, 2.3794E-05, 2.3794E-05, 1.1352000000000001E-11, 
DataValue, 3.75, 8.5, -1.3312000000000001E-11, 2.3529E-05, 2.3529E-05, 1.3312000000000001E-11, 
DataValue, 3.625, 8.5, 8.023E-11, 2.3232E-05, 2.3232E-05, 8.023E-11, 
DataValue, 3.5, 8.5, -3.7298000000000005E-11, 2.292E-05, 2.292E-05, 3.7298000000000005E-11, 
DataValue, 3.375, 8.5, 1.066E-11, 2.2589E-05, 2.2589E-05, 1.066E-11, 
DataValue, 3.25, 8.5, 5.9870000000000009E-11, 2.2246E-05, 2.2246E-05, 5.9870000000000009E-11, 
DataValue, 3.125, 8.5, -5.8382E-11, 2.1844E-05, 2.1844E-05, 5.8382E-11, 
DataValue, 3, 8.5, 2.6806000000000004E-11, 2.1443E-05, 2.1443E-05, 2.6806000000000004E-11, 
DataValue, 2.875, 8.5, 4.6020000000000006E-11, 2.0994E-05, 2.0994E-05, 4.6020000000000006E-11, 
DataValue, 2.75, 8.5, -5.8276000000000009E-11, 2.0515E-05, 2.0515E-05, 5.8276000000000009E-11, 
DataValue, 2.625, 8.5, 5.3914000000000006E-11, 2.0012E-05, 2.0012E-05, 5.3914000000000006E-11, 
DataValue, 2.5, 8.5, 2.2062E-11, 1.9476E-05, 1.9476E-05, 2.2062E-11, 
DataValue, 2.375, 8.5, -3.9430000000000006E-11, 1.8900000000000002E-05, 1.8900000000000002E-05, 3.9430000000000006E-11, 
DataValue, 2.25, 8.5, 8.0904000000000008E-11, 1.8294E-05, 1.8294E-05, 8.0904000000000008E-11, 
DataValue, 2.125, 8.5, -1.0120000000000001E-12, 1.7655E-05, 1.7655E-05, 1.0120000000000001E-12, 
DataValue, 2, 8.5, -1.2018000000000002E-11, 1.6957E-05, 1.6957E-05, 1.2018000000000002E-11, 
DataValue, 1.875, 8.5, 8.2624E-11, 1.6241E-05, 1.6241E-05, 8.2624E-11, 
DataValue, 1.75, 8.5, -5.6E-14, 1.5472E-05, 1.5472E-05, 5.6E-14, 
DataValue, 1.625, 8.5, -7.642E-12, 1.4669000000000001E-05, 1.4669000000000001E-05, 7.642E-12, 
DataValue, 1.5, 8.5, 8.7306000000000011E-11, 1.3802000000000001E-05, 1.3802000000000001E-05, 8.7306000000000011E-11, 
DataValue, 1.375, 8.5, -1.028E-11, 1.2898000000000001E-05, 1.2898000000000001E-05, 1.028E-11, 
DataValue, 1.25, 8.5, 1.7140000000000002E-12, 1.1962E-05, 1.1962E-05, 1.7140000000000002E-12, 
DataValue, 1.125, 8.5, 8.0680000000000012E-11, 1.0993E-05, 1.0993E-05, 8.0680000000000012E-11, 
DataValue, 1, 8.5, -3.9280000000000005E-11, 9.9611E-06, 9.9611E-06, 3.9280000000000005E-11, 
DataValue, 0.875, 8.5, 1.0080000000000002E-12, 8.8870000000000015E-06, 8.8870000000000015E-06, 1.0080000000000002E-12, 
DataValue, 0.75, 8.5, -5.0528E-11, 7.7636000000000014E-06, 7.7636000000000014E-06, 5.0528E-11, 
DataValue, 0.625, 8.5, 3.9748E-11, 6.5936000000000007E-06, 6.5936000000000007E-06, 3.9748E-11, 
DataValue, 0.5, 8.5, 6.987E-11, 5.3753000000000009E-06, 5.3753000000000009E-06, 6.987E-11, 
DataValue, 0.375, 8.5, -3.0928000000000006E-11, 4.111E-06, 4.111E-06, 3.0928000000000006E-11, 
DataValue, 0.25, 8.5, 9.248000000000001E-12, 2.793E-06, 2.793E-06, 9.248000000000001E-12, 
DataValue, 0.125, 8.5, 8.1646E-11, 1.4250000000000001E-06, 1.4250000000000001E-06, 8.1646E-11, 
DataValue, 0, 8.5, -1.8844000000000002E-11, -1.6243E-11, 1.6243E-11, 1.8844000000000002E-11, 
DataValue, 0, 8, 2.947E-11, 1.7037E-11, 1.7037E-11, 2.947E-11, 
DataValue, 0.125, 8, 3.5648E-11, 1.219E-06, 1.219E-06, 3.5648E-11, 
DataValue, 0.25, 8, -3.6798E-11, 2.3853000000000003E-06, 2.3853000000000003E-06, 3.6798E-11, 
DataValue, 0.375, 8, -8.760000000000001E-13, 3.5009000000000002E-06, 3.5009000000000002E-06, 8.760000000000001E-13, 
DataValue, 0.5, 8, 6.6056000000000007E-11, 4.5588E-06, 4.5588E-06, 6.6056000000000007E-11, 
DataValue, 0.625, 8, 3.94E-11, 5.5751E-06, 5.5751E-06, 3.94E-11, 
DataValue, 0.75, 8, -5.3326E-11, 6.5420000000000011E-06, 6.5420000000000011E-06, 5.3326E-11, 
DataValue, 0.875, 8, 1.7996E-11, 7.4608000000000006E-06, 7.4608000000000006E-06, 1.7996E-11, 
DataValue, 1, 8, 8.0678000000000008E-11, 8.335E-06, 8.335E-06, 8.0678000000000008E-11, 
DataValue, 1.125, 8, -1.1342E-11, 9.1604000000000013E-06, 9.1604000000000013E-06, 1.1342E-11, 
DataValue, 1.25, 8, -5.2320000000000006E-11, 9.9403E-06, 9.9403E-06, 5.2320000000000006E-11, 
DataValue, 1.375, 8, 4.2998E-11, 1.0679600000000002E-05, 1.0679600000000002E-05, 4.2998E-11, 
DataValue, 1.5, 8, 6.84E-11, 1.1371400000000001E-05, 1.1371400000000001E-05, 6.84E-11, 
DataValue, 1.625, 8, -4.6482E-11, 1.2034E-05, 1.2034E-05, 4.6482E-11, 
DataValue, 1.75, 8, 7.3738E-11, 1.2639E-05, 1.2639E-05, 7.3738E-11, 
DataValue, 1.875, 8, -1.3106000000000002E-11, 1.3204000000000001E-05, 1.3204000000000001E-05, 1.3106000000000002E-11, 
DataValue, 2, 8, -8.11E-12, 1.3733E-05, 1.3733E-05, 8.11E-12, 
DataValue, 2.125, 8, 7.6632E-11, 1.4239E-05, 1.4239E-05, 7.6632E-11, 
DataValue, 2.25, 8, -4.334E-11, 1.4709000000000001E-05, 1.4709000000000001E-05, 4.334E-11, 
DataValue, 2.375, 8, 3.5020000000000002E-12, 1.517E-05, 1.517E-05, 3.5020000000000002E-12, 
DataValue, 2.5, 8, 6.3872E-11, 1.5573E-05, 1.5573E-05, 6.3872E-11, 
DataValue, 2.625, 8, -5.5920000000000006E-11, 1.5949E-05, 1.5949E-05, 5.5920000000000006E-11, 
DataValue, 2.75, 8, -9.28E-13, 1.6287000000000002E-05, 1.6287000000000002E-05, 9.28E-13, 
DataValue, 2.875, 8, 6.6864000000000011E-11, 1.6625E-05, 1.6625E-05, 6.6864000000000011E-11, 
DataValue, 3, 8, -5.4416E-11, 1.6918E-05, 1.6918E-05, 5.4416E-11, 
DataValue, 3.125, 8, 2.2624E-11, 1.72E-05, 1.72E-05, 2.2624E-11, 
DataValue, 3.25, 8, 3.8814E-11, 1.7437E-05, 1.7437E-05, 3.8814E-11, 
DataValue, 3.375, 8, -6.2602E-11, 1.7673000000000002E-05, 1.7673000000000002E-05, 6.2602E-11, 
DataValue, 3.5, 8, 5.5490000000000007E-11, 1.7874000000000002E-05, 1.7874000000000002E-05, 5.5490000000000007E-11, 
DataValue, 3.625, 8, -9.8520000000000012E-12, 1.8083E-05, 1.8083E-05, 9.8520000000000012E-12, 
DataValue, 3.75, 8, -2.2080000000000003E-12, 1.827E-05, 1.827E-05, 2.2080000000000003E-12, 
DataValue, 3.875, 8, 6.643600000000001E-11, 1.8434E-05, 1.8434E-05, 6.643600000000001E-11, 
DataValue, 4, 8, -4.4310000000000006E-11, 1.8585E-05, 1.8585E-05, 4.4310000000000006E-11, 
DataValue, 4.125, 8, 2.7172000000000003E-11, 1.8717E-05, 1.8717E-05, 2.7172000000000003E-11, 
DataValue, 4.25, 8, 4.4996000000000004E-11, 1.8852000000000002E-05, 1.8852000000000002E-05, 4.4996000000000004E-11, 
DataValue, 4.375, 8, -5.812E-11, 1.8966E-05, 1.8966E-05, 5.812E-11, 
DataValue, 4.5, 8, 7.2648000000000011E-11, 1.9059E-05, 1.9059E-05, 7.2648000000000011E-11, 
DataValue, 4.625, 8, -3.1312000000000004E-11, 1.9162E-05, 1.9162E-05, 3.1312000000000004E-11, 
DataValue, 4.75, 8, 1.1614000000000001E-11, 1.9247E-05, 1.9247E-05, 1.1614000000000001E-11, 
DataValue, 4.875, 8, 4.491E-11, 1.9329E-05, 1.9329E-05, 4.491E-11, 
DataValue, 5, 8, -6.1054000000000007E-11, 1.9414E-05, 1.9414E-05, 6.1054000000000007E-11, 
DataValue, 5.125, 8, 7.1656E-11, 1.9475E-05, 1.9475E-05, 7.1656E-11, 
DataValue, 5.25, 8, -7.2580000000000008E-12, 1.954E-05, 1.954E-05, 7.2580000000000008E-12, 
DataValue, 5.375, 8, -1.0330000000000001E-11, 1.9606E-05, 1.9606E-05, 1.0330000000000001E-11, 
DataValue, 5.5, 8, 5.4882000000000006E-11, 1.9653E-05, 1.9653E-05, 5.4882000000000006E-11, 
DataValue, 5.625, 8, -6.5304E-11, 1.9705000000000002E-05, 1.9705000000000002E-05, 6.5304E-11, 
DataValue, 5.75, 8, 4.5726000000000004E-11, 1.9739000000000002E-05, 1.9739000000000002E-05, 4.5726000000000004E-11, 
DataValue, 5.875, 8, 1.2484E-11, 1.9807000000000002E-05, 1.9807000000000002E-05, 1.2484E-11, 
DataValue, 6, 8, -5.419E-11, 1.983E-05, 1.983E-05, 5.419E-11, 
DataValue, 6.125, 8, 2.5532000000000002E-11, 1.9854E-05, 1.9854E-05, 2.5532000000000002E-11, 
DataValue, 6.25, 8, 2.1982000000000002E-11, 1.9905E-05, 1.9905E-05, 2.1982000000000002E-11, 
DataValue, 6.375, 8, -6.3842E-11, 1.9931E-05, 1.9931E-05, 6.3842E-11, 
DataValue, 6.5, 8, 3.1806E-11, 1.997E-05, 1.997E-05, 3.1806E-11, 
DataValue, 6.625, 8, 1.3612000000000001E-11, 1.9989E-05, 1.9989E-05, 1.3612000000000001E-11, 
DataValue, 6.75, 8, -6.788E-11, 2.0011000000000002E-05, 2.0011000000000002E-05, 6.788E-11, 
DataValue, 6.875, 8, 4.5696000000000006E-11, 2.0046E-05, 2.0046E-05, 4.5696000000000006E-11, 
DataValue, 7, 8, 5.514E-12, 2.0103E-05, 2.0103E-05, 5.514E-12, 
DataValue, 7.125, 8, -4.9372000000000004E-11, 2.0129E-05, 2.0129E-05, 4.9372000000000004E-11, 
DataValue, 7.25, 8, 4.8804000000000004E-11, 2.0124E-05, 2.0124E-05, 4.8804000000000004E-11, 
DataValue, 7.375, 8, 2.5918000000000002E-11, 2.0164000000000002E-05, 2.0164000000000002E-05, 2.5918000000000002E-11, 
